user_id,timestamp,ip,known_location,declared_city,declared_region,declared_country,timezone_offset,user_agent,device_type,network_type,asn,vpn_flag,proxy_flag,hosting_flag,ip_reputation,is_new_device,country_change,distance_from_prev_km,time_since_prev_min,travel_speed_kmh,timezone_mismatch,scenario_type,expected_result
u002,2026-05-31 10:07:00,200.13.22.82,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,0.0,807.0,0.0,0,habitual,bajo
u002,2026-05-31 10:53:00,200.13.22.37,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,0.0,46.0,0.0,0,habitual,bajo
u002,2026-06-01 14:39:00,200.13.22.108,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,0.0,1666.0,0.0,0,habitual,bajo
u002,2026-06-02 10:53:00,200.13.22.33,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,0.0,-308.0,0.0,0,habitual,bajo
u002,2026-06-02 16:01:00,200.13.22.136,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,0.0,1522.0,0.0,0,habitual,bajo
u002,2026-06-03 02:11:00,103.87.68.97,Medellin,Sao Paulo,Sao Paulo,Brazil,-03:00,Chrome Android,laptop,tor,AS14061,0,1,0,high,1,1,4566.2,918.0,298.4,1,suspicious,alto
u002,2026-06-03 20:28:00,200.13.22.90,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,1,1,4566.2,1097.0,249.7,0,habitual,bajo
u002,2026-06-04 18:25:00,200.13.22.107,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,0.0,1317.0,0.0,0,habitual,bajo
u002,2026-06-04 18:52:00,200.13.22.202,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,0.0,27.0,0.0,0,habitual,bajo
u002,2026-06-05 22:41:00,200.13.22.151,Medellin,Bogota,Cundinamarca,Colombia,-05:00,Safari iPhone,tablet,mobile,AS13489,0,0,0,low,1,0,238.6,1669.0,8.6,0,ambiguous,medio
u002,2026-06-05 23:01:00,34.120.45.11,Medellin,Buenos Aires,Buenos Aires,Argentina,-03:00,Safari iPhone,mobile,hosting,AS9009,0,0,1,high,1,1,4670.5,20.0,14011.5,1,suspicious,alto
u002,2026-06-06 16:14:00,200.13.22.142,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,1,4887.7,1033.0,283.9,0,habitual,bajo
u002,2026-06-07 23:38:00,190.85.77.7,Medellin,Cali,Valle del Cauca,Colombia,-05:00,Safari iPhone,mobile,corporate,AS13489,0,0,0,medium,0,0,328.0,1884.0,10.4,0,ambiguous,medio
u002,2026-06-07 23:58:00,34.120.45.59,Medellin,Warsaw,Masovian,Poland,+01:00,Tor Browser,mobile,hosting,AS16276,0,0,1,high,0,1,10215.8,20.0,30647.4,1,suspicious,alto
u002,2026-06-08 08:57:00,200.13.22.173,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,0.0,-596.0,0.0,0,habitual,bajo
u002,2026-06-08 18:53:00,200.13.22.34,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,1,9905.2,1135.0,523.6,0,habitual,bajo
u002,2026-06-09 09:25:00,190.85.77.104,Medellin,Cali,Valle del Cauca,Colombia,-05:00,Safari iPhone,mobile,corporate,AS13489,0,0,0,medium,0,0,328.0,-87.0,0.0,0,legit_unusual,medio
u002,2026-06-09 10:52:00,200.13.22.209,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,0.0,1555.0,0.0,0,habitual,bajo
u002,2026-06-10 18:13:00,200.13.22.68,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,328.0,1968.0,10.0,0,habitual,bajo
u002,2026-06-10 18:59:00,200.13.22.88,Medellin,Medellin,Antioquia,Colombia,-05:00,Safari iPhone,mobile,mobile,AS13489,0,0,0,low,0,0,0.0,46.0,0.0,0,habitual,bajo
u003,2026-05-02 23:00:00,200.13.22.20,Cali,Medellin,Antioquia,Colombia,-05:00,Edge Windows,mobile,mobile,AS19429,0,0,0,low,1,0,0.0,0.0,0.0,0,ambiguous,medio
u003,2026-05-03 08:16:00,190.85.77.47,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,1,0,328.0,556.0,35.4,0,habitual,bajo
u003,2026-05-03 09:39:00,190.85.77.216,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,83.0,0.0,0,habitual,bajo
u003,2026-05-04 08:37:00,190.85.77.38,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1378.0,0.0,0,habitual,bajo
u003,2026-05-04 14:13:00,190.85.77.133,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,336.0,0.0,0,habitual,bajo
u003,2026-05-05 10:41:00,190.85.77.194,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1228.0,0.0,0,habitual,bajo
u003,2026-05-05 16:12:00,190.85.77.49,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,331.0,0.0,0,habitual,bajo
u003,2026-05-06 14:27:00,190.85.77.236,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-152.0,0.0,0,habitual,bajo
u003,2026-05-06 16:59:00,190.85.77.18,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1487.0,0.0,0,habitual,bajo
u003,2026-05-07 10:28:00,190.85.77.190,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-622.0,0.0,0,habitual,bajo
u003,2026-05-07 20:50:00,190.85.77.204,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1823.0,0.0,0,habitual,bajo
u003,2026-05-08 04:21:00,185.220.101.230,Cali,Warsaw,Masovian,Poland,+01:00,Chrome Android,desktop,proxy,AS9009,0,1,0,high,0,1,10215.8,-580.0,0.0,1,suspicious,alto
u003,2026-05-08 14:01:00,190.85.77.116,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1653.0,0.0,0,habitual,bajo
u003,2026-05-09 09:27:00,190.85.77.152,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,1,10215.8,1746.0,351.1,0,habitual,bajo
u003,2026-05-09 12:23:00,190.85.77.91,Cali,Cartagena,Bolivar,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,780.6,176.0,266.1,0,legit_unusual,medio
u003,2026-05-10 09:09:00,190.85.77.235,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-307.0,0.0,0,habitual,bajo
u003,2026-05-10 14:16:00,190.85.77.152,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,780.6,1553.0,30.2,0,habitual,bajo
u003,2026-05-11 16:23:00,190.85.77.121,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1874.0,0.0,0,habitual,bajo
u003,2026-05-11 16:26:00,190.85.77.239,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,3.0,0.0,0,habitual,bajo
u003,2026-05-12 19:07:00,190.85.77.119,Cali,Cartagena,Bolivar,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,780.6,1601.0,29.3,0,legit_unusual,medio
u003,2026-05-12 19:27:00,103.87.68.10,Cali,Amsterdam,North Holland,Netherlands,+01:00,Edge Windows,mobile,tor,AS14061,0,1,0,high,1,1,8442.4,20.0,25327.2,1,suspicious,alto
u003,2026-05-13 10:47:00,190.85.77.190,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-582.0,0.0,0,habitual,bajo
u003,2026-05-13 20:29:00,190.85.77.12,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,1,1,9122.7,1502.0,364.4,0,habitual,bajo
u003,2026-05-14 14:31:00,190.85.77.227,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1664.0,0.0,0,habitual,bajo
u003,2026-05-14 20:25:00,190.85.77.171,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,354.0,0.0,0,habitual,bajo
u003,2026-05-15 22:29:00,190.85.77.196,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1564.0,0.0,0,ambiguous,medio
u003,2026-05-16 09:48:00,190.85.77.2,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,679.0,0.0,0,habitual,bajo
u003,2026-05-16 18:38:00,190.85.77.199,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,530.0,0.0,0,habitual,bajo
u003,2026-05-17 20:15:00,190.85.77.125,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1537.0,0.0,0,habitual,bajo
u003,2026-05-18 09:54:00,190.85.77.169,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-290.0,0.0,0,habitual,bajo
u003,2026-05-18 14:44:00,190.85.77.59,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1109.0,0.0,0,habitual,bajo
u003,2026-05-19 08:06:00,190.85.77.217,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1332.0,0.0,0,habitual,bajo
u003,2026-05-19 10:33:00,190.85.77.76,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,147.0,0.0,0,habitual,bajo
u003,2026-05-20 09:02:00,190.85.77.194,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1349.0,0.0,0,habitual,bajo
u003,2026-05-20 10:27:00,190.85.77.177,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,85.0,0.0,0,habitual,bajo
u003,2026-05-21 14:07:00,190.85.77.59,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1660.0,0.0,0,habitual,bajo
u003,2026-05-21 16:42:00,190.85.77.6,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,155.0,0.0,0,habitual,bajo
u003,2026-05-22 08:26:00,190.85.77.150,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,944.0,0.0,0,habitual,bajo
u003,2026-05-22 14:06:00,190.85.77.185,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,340.0,0.0,0,habitual,bajo
u003,2026-05-23 09:31:00,190.85.77.68,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-510.0,0.0,0,habitual,bajo
u003,2026-05-23 18:01:00,190.85.77.13,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1675.0,0.0,0,habitual,bajo
u003,2026-05-24 14:28:00,190.85.77.137,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1737.0,0.0,0,habitual,bajo
u003,2026-05-24 14:36:00,190.85.77.172,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,8.0,0.0,0,habitual,bajo
u003,2026-05-25 09:18:00,190.85.77.7,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-686.0,0.0,0,habitual,bajo
u003,2026-05-25 20:44:00,190.85.77.192,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1808.0,0.0,0,habitual,bajo
u003,2026-05-26 06:51:00,190.85.77.7,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1293.0,0.0,0,ambiguous,medio
u003,2026-05-26 14:04:00,190.85.77.149,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,433.0,0.0,0,habitual,bajo
u003,2026-05-27 06:00:00,190.85.77.154,Cali,Cartagena,Bolivar,Colombia,-05:00,Edge Windows,laptop,corporate,AS19429,0,0,0,medium,1,0,780.6,956.0,49.0,0,ambiguous,medio
u003,2026-05-27 16:59:00,190.85.77.209,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,1,0,780.6,659.0,71.1,0,habitual,bajo
u003,2026-05-27 17:14:00,185.220.101.217,Cali,Moscow,Moscow,Russia,+03:00,Tor Browser,desktop,proxy,AS9009,0,1,0,high,0,1,11160.8,15.0,44643.2,1,suspicious,alto
u003,2026-05-28 09:00:00,190.85.77.152,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,1,11160.8,946.0,707.9,0,habitual,bajo
u003,2026-05-29 23:02:00,200.13.22.197,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,mobile,AS19429,0,0,0,low,0,0,0.0,2282.0,0.0,0,ambiguous,medio
u003,2026-05-30 08:01:00,190.85.77.67,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,539.0,0.0,0,habitual,bajo
u003,2026-05-30 08:49:00,190.85.77.2,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,48.0,0.0,0,habitual,bajo
u003,2026-05-31 18:58:00,190.85.77.130,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-98.0,0.0,0,habitual,bajo
u003,2026-05-31 20:36:00,190.85.77.74,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,2147.0,0.0,0,habitual,bajo
u003,2026-06-01 18:57:00,190.85.77.26,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1439.0,0.0,0,habitual,bajo
u003,2026-06-01 20:46:00,190.85.77.27,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,109.0,0.0,0,habitual,bajo
u003,2026-06-02 08:15:00,190.85.77.120,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-32.0,0.0,0,habitual,bajo
u003,2026-06-02 08:47:00,190.85.77.77,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,721.0,0.0,0,habitual,bajo
u003,2026-06-03 18:47:00,190.85.77.115,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-302.0,0.0,0,habitual,bajo
u003,2026-06-03 23:49:00,190.85.77.118,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,2374.0,0.0,0,ambiguous,medio
u003,2026-06-04 07:18:00,190.85.77.89,Cali,Medellin,Antioquia,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,328.0,-548.0,0.0,0,legit_unusual,medio
u003,2026-06-04 16:26:00,190.85.77.146,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1299.0,0.0,0,habitual,bajo
u003,2026-06-05 10:17:00,190.85.77.17,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-479.0,0.0,0,habitual,bajo
u003,2026-06-05 10:32:00,185.220.101.22,Cali,Amsterdam,North Holland,Netherlands,+01:00,Firefox Linux,desktop,proxy,AS16276,0,1,0,high,0,1,9122.7,15.0,36490.8,1,suspicious,alto
u003,2026-06-05 18:16:00,190.85.77.106,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,328.0,2098.0,9.4,0,habitual,bajo
u003,2026-06-06 10:08:00,190.85.77.202,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,1,9122.7,1416.0,386.6,0,habitual,bajo
u003,2026-06-07 14:32:00,190.85.77.26,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-357.0,0.0,0,habitual,bajo
u003,2026-06-07 20:29:00,190.85.77.20,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,2061.0,0.0,0,habitual,bajo
u003,2026-06-08 09:37:00,190.85.77.19,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,-526.0,0.0,0,habitual,bajo
u003,2026-06-08 18:23:00,190.85.77.22,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1671.0,0.0,0,habitual,bajo
u003,2026-06-09 08:50:00,190.85.77.164,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1393.0,0.0,0,habitual,bajo
u003,2026-06-09 09:41:00,190.85.77.40,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,51.0,0.0,0,habitual,bajo
u003,2026-06-10 10:04:00,190.85.77.155,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,0.0,1463.0,0.0,0,habitual,bajo
u003,2026-06-10 19:11:00,190.85.77.5,Cali,Medellin,Antioquia,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,medium,0,0,328.0,547.0,36.0,0,legit_unusual,medio
u004,2026-05-02 09:02:00,181.50.10.54,Madrid,Valencia,Valencian Community,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,302.6,-11.0,0.0,0,legit_unusual,medio
u004,2026-05-02 09:13:00,181.50.10.82,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,0.0,0.0,0,habitual,bajo
u004,2026-05-03 20:45:00,181.50.10.15,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,302.6,2143.0,8.5,0,habitual,bajo
u004,2026-05-04 08:52:00,181.50.10.171,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,727.0,0.0,0,habitual,bajo
u004,2026-05-04 09:09:00,181.50.10.220,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,17.0,0.0,0,habitual,bajo
u004,2026-05-05 14:33:00,181.50.10.26,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,-225.0,0.0,0,habitual,bajo
u004,2026-05-05 18:18:00,181.50.10.36,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1989.0,0.0,0,habitual,bajo
u004,2026-05-06 10:00:00,181.50.10.175,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,-606.0,0.0,0,habitual,bajo
u004,2026-05-06 20:06:00,181.50.10.209,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1773.0,0.0,0,habitual,bajo
u004,2026-05-07 08:53:00,181.50.10.115,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1373.0,0.0,0,habitual,bajo
u004,2026-05-07 09:23:00,45.155.205.175,Madrid,Amsterdam,North Holland,Netherlands,+01:00,Chrome MacOS,desktop,vpn,AS14061,1,0,0,medium,1,1,1481.3,30.0,2962.6,0,suspicious,alto
u004,2026-05-08 02:02:00,103.87.68.91,Madrid,Moscow,Moscow,Russia,+03:00,Tor Browser,laptop,tor,AS16276,0,1,0,high,1,1,2147.0,999.0,128.9,1,suspicious,alto
u004,2026-05-08 08:37:00,181.50.10.71,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,3440.3,395.0,522.6,0,habitual,bajo
u004,2026-05-08 08:47:00,34.120.45.167,Madrid,Warsaw,Masovian,Poland,+01:00,Firefox Linux,desktop,hosting,AS9009,0,0,1,high,1,1,2289.8,10.0,13738.8,0,suspicious,alto
u004,2026-05-09 20:42:00,181.50.10.101,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,1,1,2289.8,2155.0,63.8,0,habitual,bajo
u004,2026-05-10 09:46:00,181.50.10.179,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,784.0,0.0,0,habitual,bajo
u004,2026-05-10 20:18:00,181.50.10.145,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,632.0,0.0,0,habitual,bajo
u004,2026-05-11 14:14:00,181.50.10.63,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,-350.0,0.0,0,habitual,bajo
u004,2026-05-11 20:04:00,181.50.10.198,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1426.0,0.0,0,habitual,bajo
u004,2026-05-12 10:50:00,181.50.10.181,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,-459.0,0.0,0,habitual,bajo
u004,2026-05-12 18:29:00,181.50.10.119,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1695.0,0.0,0,habitual,bajo
u004,2026-05-13 09:24:00,181.50.10.175,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1354.0,0.0,0,habitual,bajo
u004,2026-05-13 18:35:00,181.50.10.180,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,551.0,0.0,0,habitual,bajo
u004,2026-05-14 09:54:00,181.50.10.147,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,919.0,0.0,0,habitual,bajo
u004,2026-05-15 09:16:00,181.50.10.67,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1402.0,0.0,0,habitual,bajo
u004,2026-05-16 08:37:00,181.50.10.44,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,0.0,1401.0,0.0,0,habitual,bajo
u004,2026-05-16 21:25:00,190.85.77.91,Madrid,Barcelona,Cataluna,Spain,+01:00,Chrome MacOS,laptop,corporate,AS3352,0,0,0,medium,0,0,505.1,768.0,39.5,0,legit_unusual,medio
u004,2026-05-17 07:15:00,181.50.10.124,Madrid,Buenos Aires,Buenos Aires,Argentina,-03:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,10044.9,-801.0,0.0,1,legit_unusual,medio
u004,2026-05-17 20:36:00,181.50.10.92,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,0,505.1,1391.0,21.8,0,habitual,bajo
u004,2026-05-18 02:22:00,103.87.68.135,Madrid,Moscow,Moscow,Russia,+03:00,Chrome Android,laptop,tor,AS14061,0,1,0,high,0,1,3440.3,-509.0,0.0,1,suspicious,alto
u004,2026-05-18 10:51:00,181.50.10.226,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,10044.9,1656.0,363.9,0,habitual,bajo
u004,2026-05-19 08:37:00,181.50.10.66,Madrid,Madrid,Comunidad de Madrid,Spain,+01:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,3440.3,1815.0,113.7,0,habitual,bajo
u004,2026-05-20 12:20:00,181.50.10.124,Madrid,Lisbon,Lisbon,Portugal,+00:00,Chrome MacOS,laptop,residential,AS3352,0,0,0,low,0,1,502.4,-108.0,0.0,1,legit_unusual,medio
