user_id,timestamp,ip,known_location,declared_city,declared_region,declared_country,timezone_offset,user_agent,device_type,network_type,asn,is_proxy,is_vpn,is_hosting,ip_reputation,is_new_device,country_change,distance_from_prev_km,time_since_prev_min,travel_speed_kmh,timezone_mismatch,scenario_type,expected_result
u006,2026-05-15T15:56:00,181.54.165.132,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,mobile,AS14080,0,0,0,low,0,0,2.5,1102.0,0.1,0,habitual,bajo
u006,2026-05-16T18:56:00,104.244.96.88,Bucaramanga,Lagos,Lagos,Nigeria,+01:00,Tor Browser,mobile,tor,AS9009,1,0,1,medium,1,1,3574.5,71.0,3020.7,1,suspicious,alto
u006,2026-05-16T21:41:00,181.55.237.181,Bucaramanga,Manizales,Caldas,Colombia,-05:00,Chrome Android,mobile,corporate,AS19429,0,0,0,medium,1,0,599.1,2720.0,13.2,0,legit_unusual,medio
u006,2026-05-17T11:18:00,181.56.96.245,Bucaramanga,Cali,Valle del Cauca,Colombia,-05:00,Firefox Linux,mobile,mobile,AS27831,0,0,0,low,0,0,563.9,3794.0,8.9,0,legit_unusual,medio
u006,2026-05-17T16:09:00,181.53.87.168,Bucaramanga,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,mobile,AS3816,0,0,0,low,0,0,0.7,291.0,0.1,0,habitual,bajo
u007,2026-05-02T13:27:00,181.55.24.224,Cali,Cartagena,Bolivar,Colombia,-05:00,Edge Windows,desktop,corporate,AS10620,0,0,0,low,0,0,68.0,1383.0,3.0,0,ambiguous,bajo
u007,2026-05-02T15:00:00,181.53.87.46,Cali,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,low,0,0,116.5,265.0,26.4,0,ambiguous,bajo
u007,2026-05-03T11:13:00,181.51.250.150,Cali,Manizales,Caldas,Colombia,-05:00,Chrome Android,tablet,corporate,AS3816,0,0,0,low,1,0,152.8,685.0,13.4,0,legit_unusual,medio
u007,2026-05-03T23:40:00,181.54.145.67,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,low,0,0,4.2,747.0,0.3,0,habitual,bajo
u007,2026-05-04T21:51:00,181.50.198.249,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS10620,0,0,0,low,0,0,1.6,1331.0,0.1,0,habitual,bajo
u007,2026-05-05T06:51:00,181.59.138.209,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,mobile,AS27831,0,0,0,low,0,0,2.8,540.0,0.3,0,habitual,bajo
u007,2026-05-05T10:46:00,198.98.185.125,Cali,Singapore,Central,Singapore,+08:00,Edge Windows,desktop,proxy,AS14061,1,0,0,medium,1,1,1665.6,350.0,285.5,1,ambiguous,alto
u007,2026-05-06T14:08:00,181.51.88.136,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS27831,0,0,0,low,0,0,5.7,1642.0,0.2,0,habitual,bajo
u007,2026-05-07T12:10:00,181.48.217.37,Cali,Bucaramanga,Santander,Colombia,-05:00,Firefox Linux,mobile,mobile,AS3816,0,0,0,low,1,0,835.4,2145.0,23.4,0,legit_unusual,medio
u007,2026-05-08T02:46:00,181.48.142.25,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,residential,AS14080,0,0,0,low,0,0,6.1,876.0,0.4,0,habitual,bajo
u007,2026-05-08T06:56:00,185.220.234.92,Cali,Miami,Florida,United States,-04:00,Tor Browser,desktop,vpn,AS8075,0,1,0,high,1,1,5190.8,10.0,31144.8,1,suspicious,alto
u007,2026-05-08T16:37:00,181.48.179.162,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,low,0,0,7.0,581.0,0.7,0,habitual,bajo
u007,2026-05-09T09:01:00,181.58.99.140,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS19429,0,0,0,low,0,0,4.6,984.0,0.3,0,habitual,bajo
u007,2026-05-10T12:42:00,181.51.187.56,Cali,Manizales,Caldas,Colombia,-05:00,Safari macOS,mobile,mobile,AS19429,0,0,0,low,1,0,837.0,437.0,114.9,0,legit_unusual,medio
u007,2026-05-11T06:17:00,181.48.220.135,Cali,Bucaramanga,Santander,Colombia,-05:00,Chrome macOS,mobile,residential,AS10620,0,0,0,low,0,0,808.4,3737.0,13.0,0,legit_unusual,medio
u007,2026-05-12T04:14:00,181.56.151.49,Cali,Manizales,Caldas,Colombia,-05:00,Edge Windows,desktop,residential,AS10620,0,0,0,low,0,0,174.8,134.0,78.3,0,ambiguous,bajo
u007,2026-05-12T16:11:00,181.50.93.211,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,residential,AS10620,0,0,0,low,0,0,6.4,717.0,0.5,0,habitual,bajo
u007,2026-05-12T16:44:00,181.54.61.113,Cali,Bucaramanga,Santander,Colombia,-05:00,Edge Windows,desktop,public_wifi,AS10620,0,0,0,low,0,0,899.2,154.0,350.3,0,ambiguous,medio
u007,2026-05-13T19:25:00,181.53.250.159,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS10620,0,0,0,low,0,0,0.4,1601.0,0.0,0,habitual,bajo
u007,2026-05-13T21:05:00,181.56.32.59,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,residential,AS3816,0,0,0,low,0,0,3.7,100.0,2.2,0,habitual,bajo
u007,2026-05-14T15:42:00,23.129.86.94,Cali,Lagos,Lagos,Nigeria,+01:00,Headless Chrome,desktop,proxy,AS15169,1,0,0,high,1,1,5074.6,104.0,2927.7,1,suspicious,alto
u007,2026-05-14T22:14:00,181.59.34.131,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS10620,0,0,0,low,0,0,1.0,392.0,0.2,0,habitual,bajo
u007,2026-05-14T22:57:00,181.53.62.182,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS10620,0,0,0,low,0,0,0.5,43.0,0.7,0,habitual,bajo
u007,2026-05-15T10:45:00,181.59.104.174,Cali,Cali,Valle del Cauca,Colombia,-05:00,Edge Windows,desktop,corporate,AS14080,0,0,0,low,0,0,5.3,708.0,0.4,0,habitual,bajo
u007,2026-05-16T02:14:00,181.50.222.239,Cali,Bucaramanga,Santander,Colombia,-05:00,Safari macOS,mobile,residential,AS10620,0,0,0,low,0,0,270.6,3720.0,4.4,0,legit_unusual,medio
u007,2026-05-16T02:50:00,146.70.162.44,Cali,Madrid,Madrid,Spain,+02:00,Edge Windows,desktop,hosting,AS14061,0,0,1,high,0,1,7289.6,173.0,2528.2,1,ambiguous,alto
u008,2026-05-01T20:19:00,181.51.57.107,Cali,Medellin,Antioquia,Colombia,-05:00,Edge Windows,mobile,mobile,AS27831,0,0,0,low,0,0,171.3,3090.0,3.3,0,legit_unusual,medio
u008,2026-05-02T10:46:00,104.244.18.140,Cali,Miami,Florida,United States,-04:00,Python Requests,desktop,hosting,AS16509,0,0,1,medium,1,1,6268.7,172.0,2186.8,1,suspicious,alto
u008,2026-05-02T22:04:00,181.58.245.80,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome Android,desktop,corporate,AS3816,0,0,0,low,0,0,3.1,678.0,0.3,0,habitual,bajo
u008,2026-05-03T13:57:00,190.62.201.194,Cali,Bogota,Cundinamarca,Colombia,-05:00,Chrome Windows,mobile,public_wifi,AS3816,0,0,0,medium,0,0,828.3,1075.0,46.2,0,legit_unusual,medio
u008,2026-05-03T14:37:00,181.56.205.206,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome Android,desktop,mobile,AS3816,0,0,0,low,0,0,7.9,40.0,11.9,0,habitual,bajo
u008,2026-05-04T15:59:00,181.58.23.17,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome Android,desktop,corporate,AS10620,0,0,0,low,1,0,4.1,1522.0,0.2,0,habitual,bajo
u008,2026-05-05T17:36:00,181.58.48.179,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome Android,desktop,residential,AS3816,0,0,0,low,0,0,1.0,1537.0,0.0,0,habitual,bajo
u008,2026-05-05T23:41:00,181.53.46.98,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome Android,desktop,corporate,AS19429,0,0,0,low,0,0,7.3,365.0,1.2,0,habitual,bajo
u008,2026-05-06T02:52:00,181.48.221.79,Cali,Bucaramanga,Santander,Colombia,-05:00,Edge Windows,tablet,mobile,AS19429,0,0,0,medium,1,0,247.5,1623.0,9.1,0,legit_unusual,medio
u008,2026-05-06T04:06:00,181.58.31.9,Cali,Pereira,Risaralda,Colombia,-05:00,Firefox Linux,desktop,mobile,AS14080,0,0,0,low,0,0,143.9,2178.0,4.0,0,legit_unusual,bajo
u008,2026-05-07T07:16:00,181.49.100.171,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome Android,desktop,corporate,AS3816,0,0,0,low,0,0,5.8,1630.0,0.2,0,habitual,bajo
u008,2026-05-07T13:07:00,181.54.39.169,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome Android,desktop,mobile,AS19429,0,0,0,low,0,0,3.0,351.0,0.5,0,habitual,bajo
u008,2026-05-07T21:44:00,181.49.141.215,Cali,Cali,Valle del Cauca,Colombia,-05:00,Chrome Android,desktop,mobile,AS14080,0,0,0,low,0,0,3.8,517.0,0.4,0,habitual,bajo
u009,2026-05-02T18:08:00,181.57.225.252,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS27831,0,0,0,low,0,0,3.9,1727.0,0.1,0,habitual,bajo
u009,2026-05-03T20:05:00,181.49.9.84,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,mobile,AS14080,0,0,0,low,0,0,7.3,1557.0,0.3,0,habitual,bajo
u009,2026-05-04T14:15:00,181.49.241.90,Pereira,Cartagena,Bolivar,Colombia,-05:00,Edge Windows,mobile,residential,AS14080,0,0,0,medium,1,0,988.6,406.0,146.1,0,ambiguous,medio
u009,2026-05-05T12:39:00,181.48.0.62,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS14080,0,0,0,low,0,0,3.9,1344.0,0.2,0,habitual,bajo
u009,2026-05-06T15:26:00,181.57.106.226,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS14080,0,0,0,low,0,0,0.6,1607.0,0.0,0,habitual,bajo
u009,2026-05-06T19:43:00,181.58.12.106,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,corporate,AS3816,0,0,0,low,0,0,6.0,257.0,1.4,0,habitual,bajo
u009,2026-05-07T02:33:00,190.73.227.127,Pereira,Medellin,Antioquia,Colombia,-05:00,Chrome Android,desktop,public_wifi,AS27831,0,0,0,low,0,0,447.2,749.0,35.8,0,legit_unusual,medio
u009,2026-05-07T12:03:00,181.49.59.254,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS10620,0,0,0,low,0,0,6.8,570.0,0.7,0,habitual,bajo
u009,2026-05-07T20:00:00,181.51.233.196,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS3816,0,0,0,low,0,0,6.4,477.0,0.8,0,habitual,bajo
u009,2026-05-08T17:22:00,146.70.139.234,Pereira,Mexico City,CDMX,Mexico,-06:00,Unknown Bot,mobile,tor,AS9009,1,0,1,high,1,1,5782.9,135.0,2570.2,1,suspicious,alto
u009,2026-05-09T16:43:00,181.48.131.151,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS10620,0,0,0,low,0,0,4.2,1401.0,0.2,0,habitual,bajo
u009,2026-05-10T05:58:00,198.98.104.117,Pereira,Miami,Florida,United States,-04:00,curl,mobile,tor,AS15169,1,0,1,high,0,1,10267.4,96.0,6417.1,1,suspicious,alto
u009,2026-05-10T17:38:00,181.51.135.37,Pereira,Cartagena,Bolivar,Colombia,-05:00,Edge Windows,mobile,corporate,AS19429,0,0,0,low,0,0,101.4,876.0,6.9,0,ambiguous,bajo
u009,2026-05-10T21:52:00,181.49.241.238,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,corporate,AS3816,0,0,0,low,0,0,5.2,254.0,1.2,0,habitual,bajo
u009,2026-05-11T05:42:00,181.52.4.13,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,corporate,AS19429,0,0,0,low,0,0,2.9,470.0,0.4,0,habitual,bajo
u009,2026-05-11T19:49:00,181.52.16.136,Pereira,Medellin,Antioquia,Colombia,-05:00,Edge Windows,mobile,mobile,AS3816,0,0,0,low,0,0,242.8,185.0,78.7,0,ambiguous,bajo
u009,2026-05-12T17:57:00,181.48.164.35,Pereira,Cali,Valle del Cauca,Colombia,-05:00,Chrome Android,desktop,residential,AS19429,0,0,0,medium,0,0,250.9,347.0,43.4,0,legit_unusual,medio
u009,2026-05-13T21:26:00,181.53.249.141,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS19429,0,0,0,low,0,0,7.9,1649.0,0.3,0,habitual,bajo
u009,2026-05-15T00:13:00,181.55.85.9,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS14080,0,0,0,low,0,0,7.0,1607.0,0.3,0,habitual,bajo
u009,2026-05-16T02:27:00,181.56.63.77,Pereira,Cartagena,Bolivar,Colombia,-05:00,Firefox Linux,mobile,corporate,AS14080,0,0,0,low,0,0,284.9,1284.0,13.3,0,legit_unusual,medio
u009,2026-05-16T05:45:00,181.58.177.52,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS19429,0,0,0,low,0,0,0.6,198.0,0.2,0,habitual,bajo
u009,2026-05-16T06:17:00,181.53.90.247,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,corporate,AS10620,0,0,0,low,0,0,7.8,32.0,14.6,0,habitual,bajo
u009,2026-05-17T01:17:00,45.155.5.141,Pereira,Amsterdam,North Holland,Netherlands,+02:00,Python Requests,desktop,vpn,AS15169,0,1,0,high,1,1,9484.2,176.0,3233.3,1,suspicious,alto
u009,2026-05-17T18:15:00,181.56.196.232,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,corporate,AS14080,0,0,0,low,0,0,8.0,1018.0,0.5,0,habitual,bajo
u009,2026-05-17T23:10:00,181.55.13.179,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,mobile,AS19429,0,0,0,low,1,0,0.7,295.0,0.1,0,habitual,bajo
u009,2026-05-18T11:27:00,181.58.48.61,Pereira,Cartagena,Bolivar,Colombia,-05:00,Edge Windows,mobile,mobile,AS27831,0,0,0,low,0,0,154.5,590.0,15.7,0,ambiguous,bajo
u009,2026-05-19T08:07:00,181.52.136.165,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,corporate,AS10620,0,0,0,low,0,0,3.4,1240.0,0.2,0,habitual,bajo
u009,2026-05-20T02:42:00,181.59.58.177,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,mobile,AS3816,0,0,0,low,0,0,5.7,1115.0,0.3,0,habitual,bajo
u009,2026-05-20T03:57:00,181.51.17.55,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS27831,0,0,0,low,0,0,3.5,75.0,2.8,0,habitual,bajo
u009,2026-05-21T07:18:00,167.99.102.142,Pereira,Singapore,Central,Singapore,+08:00,curl,desktop,vpn,AS14061,0,1,0,high,1,1,4341.4,158.0,1648.6,1,suspicious,alto
u009,2026-05-21T18:01:00,181.48.159.44,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,mobile,AS3816,0,0,0,low,0,0,6.6,643.0,0.6,0,habitual,bajo
u009,2026-05-22T17:24:00,45.155.33.74,Pereira,Singapore,Central,Singapore,+08:00,Headless Chrome,desktop,hosting,AS14061,0,0,1,high,1,1,5818.1,142.0,2458.4,1,suspicious,alto
u009,2026-05-23T22:30:00,181.48.95.169,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,residential,AS19429,0,0,0,low,0,0,5.6,1746.0,0.2,0,habitual,bajo
u009,2026-05-25T00:15:00,181.56.187.62,Pereira,Pereira,Risaralda,Colombia,-05:00,Edge Windows,mobile,mobile,AS14080,0,0,0,low,1,0,5.0,1545.0,0.2,0,habitual,bajo
u010,2026-05-02T03:54:00,181.51.198.197,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome Windows,desktop,residential,AS19429,0,0,0,low,1,0,2.3,1002.0,0.1,0,habitual,bajo
u010,2026-05-03T08:49:00,181.50.252.229,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome Windows,desktop,residential,AS3816,0,0,0,low,0,0,6.2,1735.0,0.2,0,habitual,bajo
u010,2026-05-03T22:12:00,181.53.98.54,Pereira,Bucaramanga,Santander,Colombia,-05:00,Chrome Windows,desktop,residential,AS14080,0,0,0,medium,1,0,303.0,859.0,21.2,0,ambiguous,medio
u010,2026-05-04T16:41:00,181.54.87.106,Pereira,Medellin,Antioquia,Colombia,-05:00,Chrome Windows,desktop,mobile,AS3816,0,0,0,low,1,0,419.6,2517.0,10.0,0,legit_unusual,medio
u010,2026-05-05T09:53:00,181.55.76.178,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome Windows,desktop,residential,AS27831,0,0,0,low,0,0,6.4,1032.0,0.4,0,habitual,bajo
u010,2026-05-06T04:11:00,181.55.40.33,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome Windows,desktop,corporate,AS10620,0,0,0,low,0,0,2.2,1098.0,0.1,0,habitual,bajo
u010,2026-05-06T23:51:00,190.81.235.16,Pereira,Bucaramanga,Santander,Colombia,-05:00,Chrome macOS,mobile,public_wifi,AS10620,0,0,0,low,1,0,493.4,3310.0,8.9,0,legit_unusual,medio
u010,2026-05-08T04:15:00,181.54.41.118,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome Windows,desktop,mobile,AS10620,0,0,0,low,0,0,3.5,1704.0,0.1,0,habitual,bajo
u010,2026-05-08T18:36:00,181.58.153.187,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome Windows,desktop,corporate,AS27831,0,0,0,low,1,0,6.1,861.0,0.4,0,habitual,bajo
u010,2026-05-08T20:56:00,181.55.126.85,Pereira,Cartagena,Bolivar,Colombia,-05:00,Chrome macOS,desktop,residential,AS14080,0,0,0,low,0,0,249.8,613.0,24.5,0,legit_unusual,medio
u010,2026-05-09T13:42:00,181.58.132.102,Pereira,Bogota,Cundinamarca,Colombia,-05:00,Chrome Windows,desktop,public_wifi,AS3816,0,0,0,low,0,0,694.6,621.0,67.1,0,ambiguous,medio
u010,2026-05-10T16:26:00,167.99.189.141,Pereira,Mexico City,CDMX,Mexico,-06:00,Chrome Windows,desktop,hosting,AS8075,0,0,1,medium,1,1,3362.8,544.0,370.9,1,ambiguous,alto
u010,2026-05-10T23:34:00,181.53.33.25,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome Windows,desktop,corporate,AS14080,0,0,0,low,0,0,5.4,428.0,0.8,0,habitual,bajo
u010,2026-05-11T08:31:00,181.57.81.58,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome Windows,desktop,mobile,AS10620,0,0,0,low,0,0,5.0,537.0,0.6,0,habitual,bajo
u010,2026-05-12T08:31:00,181.58.110.154,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome Windows,desktop,corporate,AS27831,0,0,0,low,0,0,0.4,1440.0,0.0,0,habitual,bajo
u010,2026-05-12T13:26:00,181.56.97.203,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome Windows,desktop,residential,AS19429,0,0,0,low,0,0,5.5,295.0,1.1,0,habitual,bajo
u011,2026-05-01T13:19:00,181.52.255.238,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,residential,AS14080,0,0,0,low,0,0,5.0,293.0,1.0,0,habitual,bajo
u011,2026-05-01T15:08:00,181.55.142.9,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,corporate,AS27831,0,0,0,low,0,0,6.1,109.0,3.4,0,habitual,bajo
u011,2026-05-02T13:50:00,181.54.89.28,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,corporate,AS27831,0,0,0,low,0,0,5.2,1362.0,0.2,0,habitual,bajo
u011,2026-05-02T15:00:00,181.49.53.137,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,corporate,AS3816,0,0,0,low,0,0,2.6,70.0,2.2,0,habitual,bajo
u011,2026-05-03T19:55:00,181.48.11.171,Pereira,Cartagena,Bolivar,Colombia,-05:00,Chrome Windows,desktop,residential,AS27831,0,0,0,low,0,0,334.9,2736.0,7.3,0,legit_unusual,bajo
u011,2026-05-04T20:42:00,181.49.193.127,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,mobile,AS19429,0,0,0,low,0,0,5.6,1487.0,0.2,0,habitual,bajo
u011,2026-05-06T01:21:00,181.55.54.113,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,corporate,AS14080,0,0,0,low,0,0,1.3,1719.0,0.0,0,habitual,bajo
u011,2026-05-06T09:47:00,181.50.117.159,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,corporate,AS3816,0,0,0,low,1,0,5.0,506.0,0.6,0,habitual,bajo
u011,2026-05-06T15:24:00,181.49.7.150,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,corporate,AS10620,0,0,0,low,0,0,5.1,337.0,0.9,0,habitual,bajo
u011,2026-05-07T01:27:00,181.55.3.115,Pereira,Medellin,Antioquia,Colombia,-05:00,Safari iOS,mobile,residential,AS3816,0,0,0,low,0,0,176.3,2039.0,5.2,0,legit_unusual,medio
u011,2026-05-07T14:39:00,185.220.162.118,Pereira,Amsterdam,North Holland,Netherlands,+02:00,Tor Browser,mobile,vpn,AS14061,0,1,0,medium,1,1,4188.6,132.0,1903.9,1,suspicious,alto
u011,2026-05-08T16:11:00,181.59.150.208,Pereira,Mexico City,CDMX,Mexico,-06:00,Chrome macOS,mobile,residential,AS10620,0,0,0,medium,1,1,4812.3,339.0,851.7,1,ambiguous,alto
u011,2026-05-09T12:23:00,181.48.140.1,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,residential,AS19429,0,0,0,low,0,0,3.6,1212.0,0.2,0,habitual,bajo
u011,2026-05-10T10:54:00,167.99.122.198,Pereira,Singapore,Central,Singapore,+08:00,Chrome macOS,mobile,proxy,AS15169,1,0,0,high,1,1,5835.8,258.0,1357.2,1,ambiguous,medio
u011,2026-05-10T12:09:00,190.98.149.77,Pereira,Barranquilla,Atlantico,Colombia,-05:00,Firefox Linux,mobile,public_wifi,AS19429,0,0,0,low,1,0,487.4,1428.0,20.5,0,legit_unusual,medio
u011,2026-05-10T15:38:00,167.99.115.210,Pereira,Mexico City,CDMX,Mexico,-06:00,Unknown Bot,desktop,tor,AS16276,1,0,1,medium,1,1,5916.1,10.0,35496.6,1,suspicious,alto
u011,2026-05-11T05:17:00,181.52.51.231,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,mobile,AS19429,0,0,0,low,0,0,1.4,819.0,0.1,0,habitual,bajo
u011,2026-05-12T02:06:00,181.57.74.205,Pereira,Manizales,Caldas,Colombia,-05:00,Edge Windows,desktop,mobile,AS27831,0,0,0,low,0,0,515.2,4053.0,7.6,0,legit_unusual,medio
u011,2026-05-12T08:47:00,181.59.188.64,Pereira,Madrid,Madrid,Spain,+02:00,Chrome macOS,mobile,residential,AS19429,0,0,0,medium,1,1,3350.9,489.0,411.2,1,ambiguous,alto
u011,2026-05-12T10:36:00,181.51.126.10,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,mobile,AS3816,0,0,0,low,0,0,1.6,109.0,0.9,0,habitual,bajo
u011,2026-05-12T18:43:00,181.48.70.205,Pereira,Bogota,Cundinamarca,Colombia,-05:00,Chrome Windows,desktop,residential,AS14080,0,0,0,low,1,0,811.5,2422.0,20.1,0,legit_unusual,medio
u011,2026-05-13T03:28:00,181.54.179.168,Pereira,Barranquilla,Atlantico,Colombia,-05:00,Chrome macOS,mobile,corporate,AS3816,0,0,0,low,0,0,203.8,707.0,17.3,0,ambiguous,bajo
u011,2026-05-13T17:06:00,181.59.29.138,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,corporate,AS14080,0,0,0,low,0,0,2.8,818.0,0.2,0,habitual,bajo
u011,2026-05-13T19:59:00,181.52.109.135,Pereira,Pereira,Risaralda,Colombia,-05:00,Chrome macOS,mobile,corporate,AS27831,0,0,0,low,0,0,6.1,173.0,2.1,0,habitual,bajo
u011,2026-05-14T02:02:00,181.48.93.153,Pereira,Bucaramanga,Santander,Colombia,-05:00,Chrome macOS,tablet,mobile,AS27831,0,0,0,low,1,0,171.2,1471.0,7.0,0,legit_unusual,medio
u012,2026-05-02T10:56:00,181.51.169.75,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,residential,AS19429,0,0,0,low,0,0,1.4,1420.0,0.1,0,habitual,bajo
u012,2026-05-03T15:56:00,181.54.21.23,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,mobile,AS19429,0,0,0,low,0,0,1.5,1740.0,0.1,0,habitual,bajo
u012,2026-05-04T17:21:00,181.57.250.180,Barranquilla,Bucaramanga,Santander,Colombia,-05:00,Safari macOS,tablet,corporate,AS14080,0,0,0,low,1,0,536.8,3205.0,10.0,0,legit_unusual,medio
u012,2026-05-05T04:38:00,181.53.27.74,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,mobile,AS19429,0,0,0,low,0,0,7.6,677.0,0.7,0,habitual,bajo
u012,2026-05-05T16:50:00,181.56.209.170,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,mobile,AS19429,0,0,0,low,0,0,6.4,732.0,0.5,0,habitual,bajo
u012,2026-05-05T20:38:00,181.57.8.9,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,corporate,AS14080,0,0,0,low,0,0,4.4,228.0,1.2,0,habitual,bajo
u012,2026-05-06T03:18:00,181.57.25.155,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,mobile,AS14080,0,0,0,low,0,0,0.1,400.0,0.0,0,habitual,bajo
u012,2026-05-07T02:25:00,181.48.180.103,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,residential,AS19429,0,0,0,low,0,0,5.7,1387.0,0.2,0,habitual,bajo
u012,2026-05-07T12:43:00,23.129.246.83,Barranquilla,Singapore,Central,Singapore,+08:00,Tor Browser,mobile,tor,AS16509,1,0,1,high,1,1,11982.8,53.0,13565.4,1,suspicious,alto
u012,2026-05-07T23:44:00,181.52.124.186,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,mobile,AS27831,0,0,0,low,0,0,0.2,661.0,0.0,0,habitual,bajo
u012,2026-05-08T06:12:00,181.55.52.57,Barranquilla,Barranquilla,Atlantico,Colombia,-05:00,Edge Windows,mobile,mobile,AS10620,0,0,0,low,0,0,2.2,388.0,0.3,0,habitual,bajo
